baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
10143	831.974822246761	2.61606498854553	0.614433249038838	4.25768786542372	2.06552065971302e-05	0.00211949071566036	CLEC3A
10954	482.978799481402	3.01960920788383	0.712098439700806	4.24043789388521	2.23084154836032e-05	0.00221759592666693	PDIA5
2683	1205.83134719788	3.14668253262388	0.744545147803435	4.22631527706178	2.3754910542299e-05	0.00229385305554203	B4GALT1
9217	237.822104261549	2.11416056363798	0.500284094518859	4.22592000585437	2.37966522580594e-05	0.00229385305554203	VAPB
1952	12.3295724005393	6.334398031447	1.51565057815531	4.17932610770785	2.92374181020896e-05	0.00274888124828034	CELSR2
5393	1440.30660560697	1.45327507418583	0.349553873545532	4.15751386029636	3.21729761383238e-05	0.00296644165495675	EXOSC9
6132	173.514057628228	4.67086690920668	1.12606533418572	4.14795373537032	3.35460165869917e-05	0.00304885367894916	RPL8
7257	284.248111120467	3.03519369245588	0.73776612965879	4.11403230703967	3.88806983942328e-05	0.0034355417108904	TSNAX
10380	117.274042300619	2.06352985904853	0.505109850592751	4.08530908004854	4.40181822443853e-05	0.00378437399241593	BPNT1
10235	38.244839637413	4.9985094526019	1.23225224086731	4.05640118705221	4.98346313730941e-05	0.00422730566394166	RASGRP2
4811	42.0408950042825	4.1801132843616	1.04117986124101	4.01478499534097	5.950000899093e-05	0.00491609165195191	NID1
9445	228.738379476931	3.41064969662408	0.850944929767514	4.00807335153392	6.12161087683853e-05	0.00492983397448693	ITM2B
3185	19.6062269633653	4.69612521729494	1.17978741745966	3.98048423622514	6.87750257019126e-05	0.0054693339189446	HNRNPF
2354	22.5982560716072	5.6193093957139	1.4200437839018	3.9571381244837	7.5853074368289e-05	0.00590811264026003	FOSB
291	41.8683384455384	4.71205387929748	1.19242201588673	3.95166628636373	7.76089161371449e-05	0.00590811264026003	SLC25A4
9454	8.32549119505756	4.06727367694754	1.02900378837857	3.95263236431466	7.72961465189359e-05	0.00590811264026003	HOMER3
2108	646.64018097805	1.03632952834463	0.264757582735059	3.91425815887464	9.06825744627051e-05	0.00655593794013329	ETFA
8503	225.322381699113	1.99865681414516	0.510462301092472	3.91538573929496	9.02597831808285e-05	0.00655593794013329	PIK3R3
10957	142.923795652534	3.18727358752161	0.816082987514969	3.90557533520835	9.40014668388053e-05	0.00671952058458966	PNRC1
10794	477.678652339346	2.77929169422083	0.712342877676113	3.90162066796787	9.5550809864513e-05	0.00675438058175591	ZNF460
4729	63.2799637062312	2.3687392262333	0.608488550040066	3.89282464900503	9.90837720638513e-05	0.00692715338318925	NDUFV2
9232	34.7280378137575	2.64646265766602	0.680648674044552	3.88814781925631	0.000101012104711732	0.00698520663234824	PTTG1
5062	43.0682737932972	2.30445069221247	0.59486181422815	3.87392607340675	0.000107095912215214	0.007280834826114	PAK2
2043	1265.48612827704	0.383311241523165	0.0992475357437612	3.86217389329247	0.000112382524808468	0.00744768357116115	EPHA4
10197	6914.30300202479	1.29466464974511	0.335890456674869	3.85442522708618	0.000116001828454792	0.00760828487246793	PSME3
9682	553.356417183593	0.869383473959367	0.22603252765271	3.84627594527076	0.000119926694280708	0.00778544519401902	KDM4A
7164	128.781225998334	5.57151947630661	1.45614978864916	3.8261994196869	0.000130136879251523	0.00827930825798186	TPD52L1
4600	143.331669521753	2.65472212863698	0.694871558212179	3.82045012097956	0.00013320834354155	0.00839080674862713	MX2
10475	75.7151092114117	2.62154337277531	0.693659997543704	3.77929155790786	0.000157275185733499	0.00952937839653827	TRIM38
9761	61.3461805383121	2.41522174449076	0.639571793236202	3.77631060348964	0.000159168486723935	0.00955311238243091	MLEC
6629	3165.00882728007	0.87447194488501	0.232527434175806	3.76072590309432	0.000169420994129504	0.0100734239687094	SNRPB2
4826	22.6206892366683	3.29752407038199	0.886337217511187	3.72039445623343	0.000198911857065883	0.0116098828867261	NNAT
4817	214.350916187291	2.49478634880349	0.672252121999026	3.71108735422795	0.000206370866906719	0.0119357405023686	NIT1
5573	61.7402913031709	2.636567560756	0.715037479118342	3.68731379508519	0.000226633818164778	0.0128110166790898	PRKAR1A
1783	501.92118547	2.30956060515239	0.628630681113759	3.67395463590878	0.000238825151798884	0.0132568686960246	DYNC1LI2
10540	222.604732622525	3.31605638479688	0.903516039409255	3.6701688073684	0.000242390342345966	0.0132646945212223	DCTN2
9885	48.26840145343	6.85768190965345	1.86932400975488	3.66853572407316	0.000243943611911821	0.0132646945212223	OSBPL2
8722	55.0022802153795	4.46206550113725	1.21849867804647	3.66193708826254	0.000250315338356264	0.0134958151069708	CTSF
3455	42.0528257607902	2.22997717556922	0.609853487936228	3.65657853842169	0.000255604121893369	0.0136651548192068	IFNAR2
5801	20.9529638920459	3.16313499529282	0.869789708555237	3.63666638519665	0.000276189265927036	0.0145216207423785	PTPRR
3897	73.6220799985193	2.20446838378082	0.611727850729435	3.603675034825	0.000313749289150267	0.0162282355900325	L1CAM
5685	224.305392755429	3.12783133322159	0.870162281689336	3.59453793739394	0.00032496779278936	0.0165395607818073	PSMA4
9528	122.874610479534	3.99513663116406	1.1123271915736	3.5916919602695	0.000328538047318738	0.0165885639447763	TMEM59
4054	25.6964598802657	1.98804059885568	0.555306434063107	3.58007845201692	0.000343491065078419	0.0172070091025898	LTBP3
3297	109.393060035983	1.72835287988252	0.484900613674849	3.56434459173829	0.000364766492142323	0.0179894916512361	HSF1
5586	285.687004647085	1.10364187613378	0.309561910232696	3.56517336161991	0.000363615760175698	0.0179894916512361	PKN2
3037	375.204950725408	1.38499547035686	0.389899193755071	3.55218859782229	0.000382040924639772	0.0185537737599865	HAS2
433	2.32791263827929	3.1598896517524	0.889393826456384	3.55285764051496	0.000381070628075914	0.0185537737599865	ASGR2
5717	50.307930631394	3.08184621008948	0.869198228338973	3.54561952568501	0.000391691305185917	0.0188783339666122	PSMD11
4048	13.1653351964263	4.24007291522921	1.19890428598679	3.53662336917855	0.00040527716751083	0.0193862657120594	LTA4H
4690	53.0855283976896	2.07295394073446	0.587466863672984	3.52863126232152	0.000417714728589489	0.0195404492888701	NCK1
8546	96.3503484229244	1.89900728375502	0.542826811984187	3.49836677524016	0.000468116893663781	0.0214256091905682	AP3B1
10253	95.2712930740257	5.97337360556716	1.72521909687525	3.4623855117221	0.000535409649266495	0.0234915599216099	SPRY2
4297	48.8302910352928	3.76354047223728	1.08610665693722	3.46516656370595	0.000529903175115559	0.0234915599216099	KMT2A
7369	17.6257011595123	2.48770471445131	0.717245364433668	3.46841518650398	0.000523537753701783	0.0234915599216099	UMOD
9896	5.73043971945586	2.89196529460101	0.835067673538452	3.46315081548639	0.000533889056752632	0.0234915599216099	FIG4
6283	143.89835206847	2.64076047341265	0.763761825971404	3.45757065044977	0.00054506930101493	0.0235900060752176	S100A12
10238	59.0797326392884	2.9363154230892	0.854694552573592	3.43551437674148	0.000591430081577794	0.0250845211933195	DCAF7
10389	347.314638035026	0.784351421841279	0.228571138268978	3.43154182886497	0.000600160567902919	0.02528623531787	SCML2
3790	1160.50879389816	1.42894177398257	0.417140904440919	3.42556138410289	0.000613530279696569	0.0255116316302586	KCNS3
9182	5239.20782904743	0.749978120309449	0.220267474264567	3.40485186391449	0.000661999542506883	0.0264883087385459	RASSF9
6193	1276.71489350332	1.05932224508757	0.312992601971526	3.3844961140134	0.000713090283382207	0.0278323949869791	RPS5
9815	3900.37221935874	1.88238563873032	0.556118573598657	3.38486381878841	0.000712135757153147	0.0278323949869791	GIT2
6996	724.884925793404	4.60725683736862	1.37730985463347	3.34511280948812	0.000822491094731107	0.0306005166355515	TDG
6188	15.7235108055372	2.34115892883909	0.702336991288909	3.33338405619596	0.00085796422200832	0.0315512623145487	RPS3
9901	23.9656809437728	3.61754837237746	1.08669138984999	3.32895650611241	0.00087172016371379	0.0318728947215352	SRGAP3
4854	29.8677896908093	2.86512383921289	0.861686137666921	3.32502022948916	0.000884121198058143	0.0321415946402623	NOTCH3
6730	68.8940831998165	2.32803408897855	0.700832839121558	3.32181079285122	0.000894353180283861	0.0323288348463973	SRP68
3881	683.056737298342	1.89128678910038	0.572189563068325	3.30535002938272	0.000948578535090272	0.0337142829063928	KRT31
11330	50.816697664347	2.08699019228921	0.633603891835537	3.29384055114189	0.000988285430063198	0.0347374138456468	CTRC
6039	3.27049468818335	4.18687720573443	1.27600567294047	3.28123714065162	0.00103352809060137	0.0355388161492098	RNASE6
7955	2740.61705650221	2.50490454563354	0.763421016534805	3.28115743656546	0.00103382020834694	0.0355388161492098	RNF217-AS1
10110	961.60338561329	1.44135268639329	0.443584192428588	3.24933284592943	0.00115676039717878	0.038938146279637	SGK2
8879	14.8523721184917	2.88035353811055	0.88695993630685	3.2474449185426	0.00116446201017094	0.0389910910984607	SGPL1
9317	8361.46484078376	1.18888626787499	0.367461854768377	3.2354004978949	0.00121472215121957	0.0398434674248397	PTER
6547	2921.219988507	1.24167496798731	0.386144590621265	3.21557001741133	0.00130185732205973	0.0418303852673939	SLC8A3
1234	41.0304368420856	2.86291527625449	0.89101772709192	3.21308453154843	0.00131317634292866	0.0419820497171465	CCR5
10670	27.8589393955134	2.61752559416314	0.815898575099526	3.20815071143351	0.00133591472122378	0.042074700279335	RRAGA
7767	20.0820428003926	5.43815050571082	1.70019331041908	3.19854834881709	0.00138121370392794	0.0432871014009338	ZNF224
6757	623.018256849039	1.52138725468221	0.476293728774763	3.19422063060937	0.00140208917102214	0.0432958882432475	SSX2
5373	4958.19757241161	1.15103737224624	0.363354750792551	3.16780603455878	0.00153593958110965	0.0456619047430823	PMM2
10210	367.246833027645	1.5071239824002	0.477101591607482	3.15891627467076	0.0015835697674341	0.0467126438552917	TOPORS
3250	118.497637347616	2.15771499731807	0.688333303994381	3.13469504496863	0.0017203284734706	0.0499759349233788	HPR
4085	67.9615594436059	7.98280440385408	2.55076851381451	3.12956834797852	0.00175063341187409	0.0501860138209049	MAD2L1
5379	5570.81775688907	2.28231697437778	0.72920691491566	3.12986194685463	0.00174888472579195	0.0501860138209049	PMS2P1
3918	24.3752752475408	3.21142758660798	1.02811954452997	3.12359355844767	0.00178657056343782	0.050969335984715	LAMC2
3346	28.5416376739331	2.33983491393106	0.749724292518069	3.12092716920289	0.0018028261533234	0.0509759110553043	HTN1
1232	50.9546806735117	0.839320957681629	0.269290543747097	3.11678585516866	0.00182834329191679	0.0514462492289363	CCR3
4832	26.9151898356041	2.32065586160132	0.746085687245347	3.11044146975866	0.00186807913874643	0.0516726933943686	NME3
2242	937.509463426673	1.26251722042902	0.406387359090756	3.10668428086383	0.00189198344188646	0.0521073534947257	FES
8761	191.489925794509	3.02879765171409	0.976895202790609	3.10043251626377	0.00193238241542026	0.0527631627764107	PABPC4
9567	7737.13643159461	0.869693591425667	0.282063318845777	3.08332751307229	0.0020469973672573	0.0549493554873037	GTPBP1
2937	97.0361693305593	1.57616748969106	0.511550811251559	3.08115529293135	0.0020619907554279	0.0551192654875308	GSS
11078	14.8276218068664	2.06823382753009	0.674199556567318	3.06768790839983	0.00215721785021418	0.0562468031273057	TRIOBP
4100	4.4281788596634	4.91333680986083	1.59939705632181	3.07199315544585	0.00212634600814829	0.0562468031273057	MAGEA1
8809	332.218048715331	0.810602694978952	0.264122970320612	3.06903520733158	0.0021475128131588	0.0562468031273057	IL18R1
7520	423.183967783292	1.79446265116501	0.585305171371905	3.0658581863525	0.00217046232814151	0.0563611482923929	XRCC5
4773	123.167945108784	1.89660581455279	0.620492215900102	3.05661500007944	0.00223851592932051	0.057634564099205	NFATC2
3689	347.857172745756	3.42517420164057	1.12394282460691	3.0474630262785	0.00230781915472201	0.0580835002598549	ITGB2
10044	2.87883436433953	2.56482195631859	0.842620226420539	3.04386469241783	0.00233560162179903	0.0581933312612391	SH2D3C
9535	17839.8648422527	1.57495487791643	0.517308862679792	3.04451555258064	0.00233055379982603	0.0581933312612391	GMFG
4134	283.519202306624	1.56211989335924	0.514515430720421	3.03609921119754	0.00239660491977371	0.0593276284031141	MAP4
10564	13.6165467726844	1.71673506988826	0.565915867433405	3.03355174979305	0.00241693254142139	0.059598933443887	ARFGEF2
7644	6.6786564417551	2.90164819538519	0.957756439172041	3.02963057903698	0.00244853032413969	0.0599136535468335	ZNF91
10213	3402.62944506419	0.950753164440303	0.315191194615822	3.01643313861972	0.00255767617647103	0.0616361205860177	PSMD14
9441	47.8218510995019	2.07565668174283	0.6880726505153	3.01662430586126	0.00255606392029643	0.0616361205860177	MED26
8857	41.9549703326746	2.6190560280811	0.868712539158855	3.01487075415884	0.00257088783383605	0.0617207109391131	FCGBP
5427	1401.11934139221	1.42099967358371	0.473304133907213	3.00229719494121	0.00267950444265649	0.0640864934743632	POLE2
5997	158.179791869057	1.65343430885371	0.552932959418179	2.99029797499055	0.00278705422380316	0.0659153865124003	RGS2
11030	8855.32949723689	0.396627943556439	0.132733461212307	2.98815340106315	0.00280668642698545	0.0661338483277091	RBPMS
6780	363.324018309889	1.10519240971982	0.370781160316625	2.98071349897081	0.00287577700319263	0.0664476004546854	STAU1
9146	1654.32963285074	0.437419273661028	0.147015154476133	2.97533458519774	0.00292669142743895	0.0669770174869301	HGS
3049	693.122707964866	0.603193688231226	0.202943378427451	2.97222650428508	0.00295648483615573	0.067416331640225	HBQ1
2936	9.2913137839462	8.75518623579553	2.96140005768616	2.95643481638757	0.0031121800636528	0.0699824728268447	GSR
9177	4018.7543060066	0.649492861241299	0.21982295082714	2.95461806329783	0.00313056345500368	0.0701290306363851	HTR3B
10038	204.43622175608	3.52489345443934	1.19498375830958	2.94974172655338	0.00318039672211937	0.0709953822670998	PARP2
10922	891.387429106828	1.40896648931044	0.478251912787585	2.94607601483077	0.00321833298231	0.0715910294876091	FASTK
155	339.006591582521	2.36079410621542	0.802039673044061	2.94348794150701	0.00324536465730602	0.0716910067700725	ADRB3
3000	15.5792336339949	2.76369605999186	0.939684792049394	2.94108841962251	0.00327061160833916	0.0717185869730734	GUCY2D
10395	805.034079383566	0.495473042059062	0.168646790938263	2.93793341280025	0.00330407980185183	0.0717425109193903	DLC1
10758	9.16261519031735	4.89007684198425	1.67309042465275	2.92278096266027	0.00346920469670175	0.0742627135929746	TRAF3IP2
1837	1083.23248118682	1.37610011057627	0.470953196141775	2.92194664321168	0.00347851126229274	0.0742627135929746	DTNA
1107	452.526245994983	0.906147136312884	0.310755694193364	2.91594700674751	0.00354610726162739	0.0754526234062657	CHD3
160	8.58820515380257	2.10930012458828	0.725683260586073	2.90664018195042	0.00365333164609827	0.0771578729041119	AP2A1
10060	10.132206571749	8.58685159234452	2.962519045486	2.89849667141494	0.0037495628878839	0.0784694706997282	ABCC9
4338	106.108109573961	2.43858109975602	0.843924203538674	2.88957360095937	0.00385764690042196	0.0800607417685372	MOCS2
2051	6162.49522148503	0.487027079503182	0.168969490972542	2.88233737759395	0.00394736834483541	0.080749702282453	EPHB6
3145	13.9272833531583	8.56414138913996	2.97445112614739	2.87923419344681	0.0039864218335705	0.0812872298242805	HMBS
1588	3.00382195299101	4.78371521574444	1.66229453268181	2.87777834895888	0.0040048642182248	0.0814023838860901	CYP19A1
4810	20.482363484825	2.17242871599462	0.755485418446745	2.87554023274343	0.00403336739776197	0.081720647721534	NHS
6335	48.761443754769	-1.26949976922091	0.441650972956543	-2.87444123743803	0.00404743078586913	0.0817452528879345	SCN9A
6166	669.253081296943	1.2720485270457	0.443053220452207	2.87109644694009	0.00409050699951154	0.0823538149711786	RPL36AL
5431	216.084550720101	2.8587078423496	0.996292801865009	2.86934507305307	0.00411322782222256	0.0825500170504099	POLR2B
1747	9539.51238391745	0.403349287955428	0.141057681416124	2.8594634755518	0.00424358282316781	0.0843857440263865	DLX3
2762	808.357412362091	0.701279470443798	0.245424098432118	2.85741895324825	0.0042710169092261	0.0843857440263865	GMDS
5870	8.63528890603315	3.61522940273955	1.2671145947182	2.85311953457814	0.00432923336314899	0.0852711537348417	RAB6A
9349	36.7202651308636	3.00072761735215	1.05459470230398	2.84538468740306	0.00443578168419674	0.0865657763032505	RPL23
7570	25.4186542623542	3.28493222546089	1.15708105992896	2.83898193412877	0.00452577191586685	0.0877834174656856	ZNF22
6891	34.0488050978633	4.6519260040123	1.64366279304355	2.83021920536292	0.0046516122102551	0.0896774450958877	TAP2
9905	39.8455273032201	1.91895742249365	0.679500882285119	2.82406906675429	0.00474181655406454	0.0908657738462608	SGSM2
5862	800.107160478935	1.99422912351551	0.706784893552958	2.82155029303282	0.00477921430953711	0.0910002125245742	RAB2A
6671	106582.961102	1.40650841202956	0.498933943681074	2.81902730780855	0.00481694199265033	0.0912065028489327	SP4
4437	97.6951644889942	1.81694248760273	0.644832283960168	2.8176977685487	0.00483693161388245	0.0912505643981025	MSH3
10469	42.2737676845773	2.3956159074583	0.851261112575333	2.81419634007573	0.00488993520033624	0.0914993168957034	TIMM44
4360	8.01581563687805	2.4311115628572	0.866283999216456	2.80636784825313	0.00501034593552986	0.0934599464948542	MRC1
146	954.643136747952	1.44093641548032	0.51510046244219	2.79738909308791	0.0051517450802935	0.095277331979149	ADRA1D
5691	2087.47517164514	1.11842665549157	0.40033780992951	2.79370728357759	0.00521076218340167	0.0960894753936273	PSMB3
11337	52.119624265494	2.02818396796005	0.727167333146349	2.78915715201945	0.00528454154347536	0.0967665495811647	GABARAP
5325	24.9310307751372	1.45067122055966	0.522192714395993	2.77803803187414	0.00546882167893124	0.0975111320600865	PLAGL1
5468	479.614271592742	1.40729143110562	0.506545682208341	2.77821227291956	0.00546588975560282	0.0975111320600865	PPARG
6477	4081.94704083637	0.868513214736374	0.312655253269994	2.77786221613992	0.00547178153810922	0.0975111320600865	SIAH1
6942	942.24242314211	0.665660127822509	0.239500383794886	2.77936977500878	0.00544644866621249	0.0975111320600865	TCF20
7089	7.31449743215167	3.39116881465693	1.22232140222154	2.77436753418009	0.0055309153463374	0.0982896185290462	TLE2
2861	183.51062612222	1.78662578273305	0.64678790622616	2.76230548767919	0.00573947490920119	0.100385071251434	GPR37
10097	792.938209484454	1.40382228252918	0.508482019473452	2.76081007541403	0.00576581957412536	0.100499025015303	ACTR2
8087	59.30461606914	1.28079646889348	0.464449430297543	2.75766614262602	0.00582156211890002	0.100917651772321	FXR1
5286	15.5498319707916	4.85248274044692	1.76883189518242	2.74332612028486	0.00608202492853354	0.102909155838645	PIK3C2A
7091	5657.77903351286	0.538962036783934	0.196794709761099	2.73870185554384	0.00616822821232224	0.103270250303973	TLE4
952	55.4379953260192	1.16161332929448	0.424147975517781	2.73869827594117	0.00616829536553122	0.103270250303973	CD38
7697	22.7161070546656	3.10729599259254	1.13566917208186	2.73609257782034	0.00621735318215844	0.103546599332178	ZNF138
8082	74.2937092475638	1.26482490088962	0.462655411339052	2.7338379059025	0.00626008536501377	0.103715268469317	SSPN
10598	5.90753402987187	4.17736997537437	1.53063561889789	2.72917337333507	0.00634933130092108	0.10418021049979	AHSA1
4162	3.18239417037531	1.73521888460828	0.635856071270532	2.72894914904416	0.00635365005877375	0.10418021049979	MCAM
482	6.08432822143093	1.69710728428181	0.621820494626456	2.72925594918081	0.00634774148294557	0.10418021049979	ATP1B2
6696	3343.04076097716	0.443101788106488	0.162279912662383	2.73047834964236	0.00632424869405494	0.10418021049979	SPP1
7348	12.7688515339546	2.29135450610781	0.839954454618444	2.72795089484784	0.00637290941736962	0.104223615476002	UPK1B
10214	998.199861850876	0.998104710519041	0.366480248598393	2.7234884126397	0.00645964815682896	0.104652331305189	SSX3
9253	394.246139399882	1.20303671437832	0.441592898218152	2.72431173425259	0.00644356552487462	0.104652331305189	NUMBL
5376	929.334476816696	1.99083817626063	0.731623131881203	2.72112524810642	0.00650601060400811	0.105053907265735	PMP22
10255	9689.35910651425	0.456425254708474	0.168050011855543	2.71600846479451	0.00660742286526293	0.105619156454278	HCG9
7802	12.43465308254	-2.16390552231998	0.796995705674744	-2.71507801975921	0.00662601584974555	0.105650909363612	DNALI1
5476	291.633968771945	2.28866415939499	0.845186139027184	2.70788179516203	0.00677141351610541	0.106387784221229	CTSA
6000	6454.5058288063	1.15158994434454	0.425539202200861	2.70619002523995	0.00680600883024841	0.106387784221229	RGS7
1832	787.570691904794	0.338606006883238	0.125235450509937	2.70375525064583	0.00685607678530049	0.106410297174577	DSP
4308	738.761194371083	1.16074270791136	0.429722642898353	2.70114392875016	0.00691014277821186	0.106704680473262	TRPM1
6204	9.9893173548873	3.87684610472914	1.43849496041903	2.69507103702318	0.00703736259991963	0.107408926945363	RPS10
9811	259.59715169841	1.03710091512793	0.384968504157014	2.69398899891545	0.00706024949826985	0.107457672985629	CTIF
3561	34.8691540401733	1.51808535174736	0.564596838568489	2.68879534571324	0.00717103682333982	0.10869758803576	IL2RG
10322	157.783137986753	2.58610252705548	0.962291598660446	2.68744165558075	0.00720016797658637	0.108806338876585	SMYD5
977	472.970080593722	1.14075385458085	0.425055309587974	2.68377744930803	0.00727955459419616	0.109485877844624	CD151
3664	699.669633067942	1.56460139236259	0.583805339799962	2.68000527864081	0.00736209992141423	0.109903269526145	IRF6
5199	1448.15726741668	1.85608509537049	0.69273569155763	2.67935537029576	0.00737640617536373	0.109903269526145	CFP
2720	1101.84665099376	1.05870069463675	0.395478779516413	2.67701011905447	0.00742823914723181	0.110039418533957	GLB1
7498	2357.59455794849	0.580731802570183	0.217336864978667	2.67203542586844	0.00753926887002811	0.110668227765904	XDH
8227	7.30602940075928	7.00662910015803	2.6211901286247	2.67307167978475	0.00751601886934109	0.110668227765904	AKAP17A
9063	17.9267106884334	1.45817870257589	0.545794037542828	2.67166477145963	0.00754760073505126	0.110668227765904	PIAS2
2290	7.48996525204071	4.12022831853991	1.54766020999123	2.66223056711089	0.00776246865315533	0.113008754167904	FOXG1
5891	1734.36437302338	0.871544731072135	0.327584699299611	2.66051721260343	0.00780207392864135	0.113277629779847	MOK
2074	61.4969294741883	1.49540484441869	0.563931341728258	2.65174983861649	0.00800758460721307	0.114289890073084	ERCC6
2145	4428.86867381623	0.444312641193578	0.16755125933782	2.6518012633838	0.00800636519155844	0.114289890073084	EZH1
8615	89.2045855620609	1.48653479225079	0.561310234722593	2.64833010391384	0.00808904964240436	0.114289890073084	USO1
7398	162.526071975774	2.45954320774031	0.929229326385045	2.64686352217122	0.00812421334486699	0.114350100221336	USP1
4702	1537.81174032653	0.788951221517335	0.298528595264089	2.64279949737947	0.00822237100914738	0.114476354397804	NDUFA8
5301	757.449927882181	2.08744121591492	0.789041938800412	2.64553899262753	0.00815608863650286	0.114476354397804	PIN1P1
8241	163.090140996438	0.778782851139815	0.295047575687388	2.63951618421349	0.00830244589457007	0.11507660300927	RBM10
3953	1056.69382476735	1.62162818705623	0.615447048536725	2.63487848534132	0.00841674087820295	0.115403675575705	LEPR
2353	697.31695264075	2.15620875950378	0.818753071792121	2.63352753570033	0.00845029834549104	0.115426177909037	FOS
2702	39.1668646720659	2.78057475688302	1.05654973799626	2.63174998477246	0.00849463482573073	0.115562544355003	GJA5
9440	1898.23024138468	0.759399718230563	0.288750328240788	2.62995274449455	0.00853967377169389	0.115840947836922	MED17
581	3.45051618808001	3.97869173338462	1.51411556091078	2.62773320352862	0.00859559017912211	0.116351371743776	BAX
3059	85.6198348665666	2.02462493669267	0.772703015000528	2.62018511302338	0.00878820485264295	0.118100697490488	HCLS1
